Version,Vector,BaseScore,ImpactSubscore,ExploitabilitySubscore,TemporalScore,EnvironmentalScore,Severity
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:POC/RL:OF/RC:C,4.6,6.87,3.14,3.6,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:POC/RL:U/RC:UR,4.6,6.87,3.14,3.9,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:U/RL:ND/RC:ND,4.6,6.87,3.14,3.9,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:U/RL:OF/RC:C,4.6,6.87,3.14,3.4,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:U/RL:OF/RC:ND,4.6,6.87,3.14,3.4,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:U/RL:U/RC:C,4.6,6.87,3.14,3.9,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:C/E:U/RL:U/RC:UR,4.6,6.87,3.14,3.7,,Medium
2,AV:L/AC:L/Au:S/C:N/I:N/A:P,1.7,2.86,3.14,,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:H/RL:ND/RC:ND,1.7,2.86,3.14,1.7,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:ND/RL:ND/RC:ND,1.7,2.86,3.14,,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:ND/RL:OF/RC:C,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:POC/RL:OF/RC:C,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:POC/RL:TF/RC:C,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:U/RL:OF/RC:C,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:N/I:N/A:P/E:U/RL:U/RC:UR,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:C/E:H/RL:ND/RC:ND,5.2,7.84,3.14,5.2,,Medium
2,AV:L/AC:L/Au:S/C:N/I:P/A:C/E:POC/RL:ND/RC:UR,5.2,7.84,3.14,4.4,,Medium
2,AV:L/AC:L/Au:S/C:N/I:P/A:C/E:POC/RL:OF/RC:C,5.2,7.84,3.14,4.1,,Medium
2,AV:L/AC:L/Au:S/C:N/I:P/A:C/E:U/RL:OF/RC:C,5.2,7.84,3.14,3.8,,Medium
2,AV:L/AC:L/Au:S/C:N/I:P/A:C/E:U/RL:U/RC:UR,5.2,7.84,3.14,4.2,,Medium
2,AV:L/AC:L/Au:S/C:N/I:P/A:N,1.7,2.86,3.14,,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:N/E:F/RL:U/RC:UR,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:N/E:H/RL:ND/RC:ND,1.7,2.86,3.14,1.7,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:N/E:POC/RL:OF/RC:C,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:N/E:U/RL:OF/RC:C,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:N/E:U/RL:U/RC:C,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:N/E:U/RL:U/RC:UR,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:P,3.2,4.94,3.14,,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:P/E:H/RL:OF/RC:C,3.2,4.94,3.14,2.8,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:P/E:U/RL:OF/RC:C,3.2,4.94,3.14,2.4,,Low
2,AV:L/AC:L/Au:S/C:N/I:P/A:P/E:U/RL:U/RC:UR,3.2,4.94,3.14,2.6,,Low
2,AV:L/AC:L/Au:S/C:P/I:C/A:C,6.4,9.54,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:C/E:ND/RL:ND/RC:ND,6.4,9.54,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:C/E:U/RL:OF/RC:C,6.4,9.54,3.14,4.7,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:N/E:U/RL:OF/RC:C,5.2,7.84,3.14,3.8,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:N/E:U/RL:U/RC:UR,5.2,7.84,3.14,4.2,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:P,5.7,8.55,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:P/E:H/RL:ND/RC:ND,5.7,8.55,3.14,5.7,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:P/E:U/RL:OF/RC:C,5.7,8.55,3.14,4.2,,Medium
2,AV:L/AC:L/Au:S/C:P/I:C/A:P/E:U/RL:U/RC:UR,5.7,8.55,3.14,4.6,,Medium
2,AV:L/AC:L/Au:S/C:P/I:N/A:C,5.2,7.84,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:N/A:C/E:ND/RL:ND/RC:ND,5.2,7.84,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:N/A:C/E:U/RL:OF/RC:C,5.2,7.84,3.14,3.8,,Medium
2,AV:L/AC:L/Au:S/C:P/I:N/A:N,1.7,2.86,3.14,,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:F/RL:OF/RC:C,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:H/RL:ND/RC:ND,1.7,2.86,3.14,1.7,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:H/RL:OF/RC:C,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:ND/RL:ND/RC:C,1.7,2.86,3.14,1.7,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:ND/RL:ND/RC:ND,1.7,2.86,3.14,,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:ND/RL:OF/RC:C,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:POC/RL:OF/RC:C,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:POC/RL:U/RC:C,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:POC/RL:U/RC:UR,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:POC/RL:W/RC:C,1.7,2.86,3.14,1.5,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:U/RL:ND/RC:C,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:U/RL:OF/RC:C,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:U/RL:U/RC:ND,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:U/RL:U/RC:UC,1.7,2.86,3.14,1.3,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:N/E:U/RL:U/RC:UR,1.7,2.86,3.14,1.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:P,3.2,4.94,3.14,,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:P/E:H/RL:ND/RC:ND,3.2,4.94,3.14,3.2,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:P/E:POC/RL:U/RC:UR,3.2,4.94,3.14,2.7,,Low
2,AV:L/AC:L/Au:S/C:P/I:N/A:P/E:U/RL:OF/RC:C,3.2,4.94,3.14,2.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:C,5.7,8.55,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:C/E:F/RL:OF/RC:C,5.7,8.55,3.14,4.7,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:C/E:ND/RL:ND/RC:ND,5.7,8.55,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:C/E:POC/RL:OF/RC:C,5.7,8.55,3.14,4.5,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:C/E:U/RL:OF/RC:C,5.7,8.55,3.14,4.2,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:C/E:U/RL:U/RC:UR,5.7,8.55,3.14,4.6,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:N,3.2,4.94,3.14,,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:F/RL:OF/RC:C,3.2,4.94,3.14,2.6,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:F/RL:U/RC:UR,3.2,4.94,3.14,2.9,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:H/RL:ND/RC:ND,3.2,4.94,3.14,3.2,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:H/RL:OF/RC:C,3.2,4.94,3.14,2.8,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:ND/RL:OF/RC:C,3.2,4.94,3.14,2.8,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:ND/RL:U/RC:UR,3.2,4.94,3.14,3,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:POC/RL:OF/RC:C,3.2,4.94,3.14,2.5,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:U/RL:OF/RC:C,3.2,4.94,3.14,2.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:U/RL:U/RC:UC,3.2,4.94,3.14,2.4,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:N/E:U/RL:U/RC:UR,3.2,4.94,3.14,2.6,,Low
2,AV:L/AC:L/Au:S/C:P/I:P/A:P,4.3,6.44,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:F/RL:OF/RC:C,4.3,6.44,3.14,3.6,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:H/RL:ND/RC:ND,4.3,6.44,3.14,4.3,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:H/RL:OF/RC:C,4.3,6.44,3.14,3.7,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:H/RL:U/RC:UR,4.3,6.44,3.14,4.1,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:ND/RL:ND/RC:ND,4.3,6.44,3.14,,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:POC/RL:ND/RC:ND,4.3,6.44,3.14,3.9,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:POC/RL:OF/RC:C,4.3,6.44,3.14,3.4,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:POC/RL:U/RC:C,4.3,6.44,3.14,3.9,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:POC/RL:U/RC:UR,4.3,6.44,3.14,3.7,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:U/RL:OF/RC:C,4.3,6.44,3.14,3.2,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:U/RL:U/RC:C,4.3,6.44,3.14,3.7,,Medium
2,AV:L/AC:L/Au:S/C:P/I:P/A:P/E:U/RL:U/RC:UR,4.3,6.44,3.14,3.5,,Medium
2,AV:L/AC:M/Au:M/C:C/I:C/A:C/E:U/RL:OF/RC:C,6.3,10,2.17,4.7,,Medium
2,AV:L/AC:M/Au:M/C:N/I:N/A:C/E:U/RL:OF/RC:C,4.1,6.87,2.17,3,,Medium
2,AV:L/AC:M/Au:M/C:N/I:P/A:P/E:U/RL:OF/RC:C,2.7,4.94,2.17,2,,Low
2,AV:L/AC:M/Au:M/C:P/I:N/A:N,1.3,2.86,2.17,,,Low
2,AV:L/AC:M/Au:M/C:P/I:N/A:N/E:U/RL:OF/RC:C,1.3,2.86,2.17,1,,Low
2,AV:L/AC:M/Au:N/C:C/I:C/A:C,6.9,10,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:F/RL:OF/RC:C,6.9,10,3.39,5.7,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:F/RL:TF/RC:C,6.9,10,3.39,5.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:F/RL:U/RC:C,6.9,10,3.39,6.6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:F/RL:U/RC:UR,6.9,10,3.39,6.2,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:F/RL:W/RC:UR,6.9,10,3.39,5.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:H/RL:ND/RC:ND,6.9,10,3.39,6.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:H/RL:OF/RC:C,6.9,10,3.39,6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:H/RL:OF/RC:UR,6.9,10,3.39,5.7,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:H/RL:TF/RC:C,6.9,10,3.39,6.2,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:H/RL:U/RC:C,6.9,10,3.39,6.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:H/RL:U/RC:UR,6.9,10,3.39,6.6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:ND/RL:ND/RC:ND,6.9,10,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:ND/RL:OF/RC:C,6.9,10,3.39,6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:POC/RL:OF/RC:C,6.9,10,3.39,5.4,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:POC/RL:OF/RC:UR,6.9,10,3.39,5.1,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:POC/RL:TF/RC:C,6.9,10,3.39,5.6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:POC/RL:U/RC:UR,6.9,10,3.39,5.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:POC/RL:W/RC:C,6.9,10,3.39,5.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:OF/RC:C,6.9,10,3.39,5.1,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:OF/RC:UR,6.9,10,3.39,4.8,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:TF/RC:C,6.9,10,3.39,5.3,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:U/RC:C,6.9,10,3.39,5.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:U/RC:UR,6.9,10,3.39,5.6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:C/E:U/RL:W/RC:C,6.9,10,3.39,5.6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:N,6.3,9.21,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:N/E:U/RL:OF/RC:C,6.3,9.21,3.39,4.7,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:N/E:U/RL:U/RC:UR,6.3,9.21,3.39,5.1,,Medium
2,AV:L/AC:M/Au:N/C:C/I:C/A:P/E:U/RL:OF/RC:C,6.6,9.54,3.39,4.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:C,6.3,9.21,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:C/E:U/RL:OF/RC:C,6.3,9.21,3.39,4.7,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N,4.7,6.87,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:H/RL:OF/RC:C,4.7,6.87,3.39,4.1,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:ND/RL:ND/RC:ND,4.7,6.87,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:ND/RL:OF/RC:C,4.7,6.87,3.39,4.1,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:POC/RL:OF/RC:C,4.7,6.87,3.39,3.7,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:U/RL:OF/RC:C,4.7,6.87,3.39,3.5,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:U/RL:TF/RC:C,4.7,6.87,3.39,3.6,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:N/E:U/RL:U/RC:UR,4.7,6.87,3.39,3.8,,Medium
2,AV:L/AC:M/Au:N/C:C/I:N/A:P,5.4,7.84,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:C/I:P/A:C/E:U/RL:OF/RC:C,6.6,9.54,3.39,4.9,,Medium
2,AV:L/AC:M/Au:N/C:C/I:P/A:N/E:U/RL:OF/RC:C,5.4,7.84,3.39,4,,Medium
2,AV:L/AC:M/Au:N/C:C/I:P/A:P/E:H/RL:U/RC:UR,5.9,8.55,3.39,5.6,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C,6.3,9.21,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C/E:H/RL:OF/RC:C,6.3,9.21,3.39,5.5,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C/E:H/RL:U/RC:C,6.3,9.21,3.39,6.3,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C/E:H/RL:U/RC:UR,6.3,9.21,3.39,6,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C/E:U/RL:OF/RC:C,6.3,9.21,3.39,4.7,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C/E:U/RL:OF/RC:UR,6.3,9.21,3.39,4.4,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:C/E:U/RL:U/RC:UR,6.3,9.21,3.39,5.1,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:N,4.7,6.87,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:N/E:H/RL:OF/RC:C,4.7,6.87,3.39,4.1,,Medium
2,AV:L/AC:M/Au:N/C:N/I:C/A:N/E:U/RL:OF/RC:C,4.7,6.87,3.39,3.5,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C,4.7,6.87,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:F/RL:OF/RC:C,4.7,6.87,3.39,3.9,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:H/RL:OF/RC:C,4.7,6.87,3.39,4.1,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:POC/RL:OF/RC:C,4.7,6.87,3.39,3.7,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:U/RL:OF/RC:C,4.7,6.87,3.39,3.5,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:U/RL:OF/RC:UR,4.7,6.87,3.39,3.3,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:U/RL:TF/RC:C,4.7,6.87,3.39,3.6,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:C/E:U/RL:U/RC:UR,4.7,6.87,3.39,3.8,,Medium
2,AV:L/AC:M/Au:N/C:N/I:N/A:P,1.9,2.86,3.39,,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:F/RL:OF/RC:C,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:F/RL:TF/RC:C,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:H/RL:ND/RC:ND,1.9,2.86,3.39,1.9,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:H/RL:OF/RC:C,1.9,2.86,3.39,1.7,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:POC/RL:OF/RC:C,1.9,2.86,3.39,1.5,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:POC/RL:U/RC:UR,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:U/RL:OF/RC:C,1.9,2.86,3.39,1.4,,Low
2,AV:L/AC:M/Au:N/C:N/I:N/A:P/E:U/RL:U/RC:UR,1.9,2.86,3.39,1.5,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:C,5.4,7.84,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:N/I:P/A:C/E:U/RL:OF/RC:C,5.4,7.84,3.39,4,,Medium
2,AV:L/AC:M/Au:N/C:N/I:P/A:C/E:U/RL:U/RC:C,5.4,7.84,3.39,4.6,,Medium
2,AV:L/AC:M/Au:N/C:N/I:P/A:N,1.9,2.86,3.39,,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:H/RL:ND/RC:ND,1.9,2.86,3.39,1.9,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:H/RL:OF/RC:C,1.9,2.86,3.39,1.7,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:H/RL:OF/RC:UR,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:H/RL:U/RC:UR,1.9,2.86,3.39,1.8,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:POC/RL:U/RC:UR,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:U/RL:OF/RC:C,1.9,2.86,3.39,1.4,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:N/E:U/RL:U/RC:UR,1.9,2.86,3.39,1.5,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P,3.3,4.94,3.39,,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:H/RL:ND/RC:ND,3.3,4.94,3.39,3.3,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:H/RL:OF/RC:C,3.3,4.94,3.39,2.9,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:H/RL:TF/RC:C,3.3,4.94,3.39,3,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:H/RL:U/RC:C,3.3,4.94,3.39,3.3,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:H/RL:U/RC:UR,3.3,4.94,3.39,3.1,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:POC/RL:OF/RC:C,3.3,4.94,3.39,2.6,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:POC/RL:U/RC:UR,3.3,4.94,3.39,2.8,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:U/RL:OF/RC:C,3.3,4.94,3.39,2.4,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:U/RL:U/RC:C,3.3,4.94,3.39,2.8,,Low
2,AV:L/AC:M/Au:N/C:N/I:P/A:P/E:U/RL:U/RC:UR,3.3,4.94,3.39,2.7,,Low
2,AV:L/AC:M/Au:N/C:P/I:C/A:C,6.6,9.54,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:P/I:C/A:C/E:U/RL:OF/RC:C,6.6,9.54,3.39,4.9,,Medium
2,AV:L/AC:M/Au:N/C:P/I:C/A:N,5.4,7.84,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:P/I:N/A:C,5.4,7.84,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:P/I:N/A:C/E:F/RL:OF/RC:C,5.4,7.84,3.39,4.5,,Medium
2,AV:L/AC:M/Au:N/C:P/I:N/A:C/E:POC/RL:OF/RC:C,5.4,7.84,3.39,4.2,,Medium
2,AV:L/AC:M/Au:N/C:P/I:N/A:C/E:U/RL:OF/RC:C,5.4,7.84,3.39,4,,Medium
2,AV:L/AC:M/Au:N/C:P/I:N/A:C/E:U/RL:OF/RC:UR,5.4,7.84,3.39,3.8,,Medium
2,AV:L/AC:M/Au:N/C:P/I:N/A:N,1.9,2.86,3.39,,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:F/RL:OF/RC:C,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:H/RL:ND/RC:ND,1.9,2.86,3.39,1.9,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:H/RL:OF/RC:C,1.9,2.86,3.39,1.7,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:H/RL:U/RC:UR,1.9,2.86,3.39,1.8,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:ND/RL:OF/RC:C,1.9,2.86,3.39,1.7,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:POC/RL:OF/RC:C,1.9,2.86,3.39,1.5,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:POC/RL:U/RC:C,1.9,2.86,3.39,1.7,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:POC/RL:U/RC:UR,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:U/RL:OF/RC:C,1.9,2.86,3.39,1.4,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:U/RL:TF/RC:C,1.9,2.86,3.39,1.5,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:U/RL:U/RC:C,1.9,2.86,3.39,1.6,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:N/E:U/RL:U/RC:UR,1.9,2.86,3.39,1.5,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:P,3.3,4.94,3.39,,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:P/E:F/RL:OF/RC:C,3.3,4.94,3.39,2.7,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:P/E:H/RL:ND/RC:ND,3.3,4.94,3.39,3.3,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:P/E:POC/RL:OF/RC:C,3.3,4.94,3.39,2.6,,Low
2,AV:L/AC:M/Au:N/C:P/I:N/A:P/E:U/RL:OF/RC:C,3.3,4.94,3.39,2.4,,Low
2,AV:L/AC:M/Au:N/C:P/I:P/A:C,5.9,8.55,3.39,,,Medium
2,AV:L/AC:M/Au:N/C:P/I:P/A:C/E:POC/RL:OF/RC:C,5.9,8.55,3.39,4.6,,Medium
2,AV:L/AC:M/Au:N/C:P/I:P/A:C/E:U/RL:OF/RC:C,5.9,8.55,3.39,4.4,,Medium
2,AV:L/AC:M/Au:N/C:P/I:P/A:N,3.3,4.94,3.39,,,Low
2,AV:L/AC:M/Au:N/C:P/I:P/A:N/E:F/RL:OF/RC:C,3.3,4.94,3.39,2.7,,Low
2,AV:L/AC:M/Au:N/C:P/I:P/A:N/E:H/RL:OF/RC:C,3.3,4.94,3.39,2.9,,Low
2,AV:L/AC:M/Au:N/C:P/I:P/A:N/E:H/RL:U/RC:UR,3.3,4.94,3.39,3.1,,Low
2,AV:L/AC:M/Au:N/C:P/I:P/A:N/E:POC/RL:OF/RC:C,3.3,4.94,3.39,2.6,,Low
2,AV:L/AC:M/Au:N/C:P/I:P/A:N/E:U/RL:OF/RC:C,3.3,4.94,3.39,2.4,,Low
